"user_id","status_id","created_at","screen_name","text","source","verified","city","domain"
"x980086351","x1072545429454229504","2018-12-11 17:35:31+00","KVB_Info","Linie 7 * Folgende Fahrt entfällt * (H) Aachener Str. 18:07h - (H) Moltkestr. 18:12h - (H) Neumarkt 18:18h - (H) Deutzer Freiheit 18:22h - (H) Salmstr. 18:30h - (H) Gilgaustr. 18:37h - (H) Porz Markt 18:42h - (H) Zündorf 18:46h * https://t.co/tG83sMUg8r","MOFIS Tweets","f","koeln","train"
"x928905801552531456","x1072545306703736832","2018-12-11 17:35:02+00","metronom_RE3","82132 Uelzen <U+2192> Hamburg Hbf hat in Lüneburg (planmäßig 18:24) +10 min. Grund: notwendige Arbeiten am Zug.","metronom_re3_feeder","f","hamburg","train"
"x544371981","x1072545155222290432","2018-12-11 17:34:26+00","MVGticker","Update Linien 18, 19: Streckenunterbrechung wegen Pkw im Gleisbereich https://t.co/Rcb63YDMdh","MVG Tickermeldungen","f","muenchen","train"
"x980086351","x1072544923826774016","2018-12-11 17:33:31+00","KVB_Info","Linie 13 * Folgende Fahrt entfällt * (H) Vischeringstr. 18:41h - (H) Wiener Platz 18:47h - (H) Amsterdamer Str. 18:51h - (H) Neusser Str. 18:53h - (H) Venloer Str. 19:01h - (H) Aachener Str. 19:06h - (H) Dürener Str. 19:09h - (H) Zülpicher Str. 19:12h -... https://t.co/AUKyodbI4m","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1072536367220080640","2018-12-11 16:59:31+00","VbbInfo","#S85 S+U Pankow hat 6 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 17:59 11.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1072536363118006272","2018-12-11 16:59:30+00","VbbInfo","#171 U Hermannplatz hat 16 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 17:59 11.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1072536365018087424","2018-12-11 16:59:30+00","VbbInfo","#169 U Elsterwerdaer Platz hat 14 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 17:59 11.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1072536360886681600","2018-12-11 16:59:29+00","VbbInfo","#60 Johannisthal, Haeckelstr. hat 10 Minuten Verspätung https://t.co/2bJrYq31do #BVG 17:59 11.12.18","VBBInfo","f","berlin","train"
"x544371981","x1072536082896572416","2018-12-11 16:58:23+00","MVGticker","Linien 17, 36, 37, X30, 50, 54, 59, 62, 68, 100, 130, 132, 136, 147, 150, 176: Verkehrsbedingte Fahrplanabweichungen https://t.co/71gh1Kqt0j","MVG Tickermeldungen","f","muenchen","train"
"x980086351","x1072535613855973376","2018-12-11 16:56:31+00","KVB_Info","Linie 142 * Feuerwehreinsatz im Bereich Weinsbergstr./Mechternstr. * Umleitung der Busse über Aachener Str. * (H) Geisselstr. - (H) Mechternstr. - (H) Innere Kanalstr. werden nicht angefahren * https://t.co/hmp1pivf31","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1072535409819824128","2018-12-11 16:55:43+00","VbbInfo","#18 S Springpfuhl hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 17:55 11.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1072535407882108928","2018-12-11 16:55:42+00","VbbInfo","#170 Britz, Buschkrug hat 15 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 17:55 11.12.18","VBBInfo","f","berlin","train"
"x980086351","x1072535362692661248","2018-12-11 16:55:31+00","KVB_Info","Linie 151 * Folgende Fahrt entfällt * (H) Chempark S-Bahn 18:03h - (H) Stammheim S-Bahn 18:15h - (H) Berliner Str. 18:21h - (H) Wiener Platz 18:31h - (H) Ostheim 18:50h - (H) Eil Kirche 19:10h - (H) Porz Markt 19:20h * https://t.co/A7htAe3vIe","MOFIS Tweets","f","koeln","train"
"x166866601","x1072535019749601280","2018-12-11 16:54:10+00","SBahnBerlin","#S3 Bitte vorerst folgende Umfahrungsmöglichkeiten nutzen: 
zwischen Friedrichshagen und Rahnsdorf Waldschänke die Straßenbahnlinie 61, 
zwischen Rahnsdorf Waldschänke und Erkner die Buslinie 161 (diese bedient auch die Bahnhöfe Rahnsdorf und Wilhelmshagen)","TweetDeck","t","berlin","train"
"x871704365186375680","x1072534632896389120","2018-12-11 16:52:37+00","VbbInfo","#S2 S Blankenfelde (TF) hat 6 Minuten Verspätung https://t.co/0mGQQojs3z @SBahnBerlin 17:52 11.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1072534631185035264","2018-12-11 16:52:37+00","VbbInfo","#X5 Potsdam, Golm hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 17:52 11.12.18","VBBInfo","f","berlin","train"
"x980086351","x1072534103759749120","2018-12-11 16:50:31+00","KVB_Info","Linie 1 * Folgende Fahrt entfällt * (H) Brück Mauspfad 17:57h - (H) Merheim 18:01h - (H) Bf Deutz/Messe 18:11h - (H) Neumarkt 18:17h - (H) Aachener Str. 18:26h - (H) Junkersdorf 18:34h * https://t.co/wwGpZDkFcA","MOFIS Tweets","f","koeln","train"
"x871704365186375680","x1072533836230213632","2018-12-11 16:49:27+00","VbbInfo","#98 Potsdam, Rehbrücke hat 6 Minuten Verspätung https://t.co/2bJrYq31do #BVG 17:49 11.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1072532890947330048","2018-12-11 16:45:42+00","VbbInfo","#X54 U Hellersdorf hat 12 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 17:45 11.12.18","VBBInfo","f","berlin","train"
"x871704365186375680","x1072532884458782720","2018-12-11 16:45:41+00","VbbInfo","#U5 S+U Alexanderplatz hat 5 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 17:45 11.12.18","VBBInfo","f","berlin","train"
